age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
-0.7626430969995569,2,0.4777700344036449,11,15,4,7,3,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,25,<=50K
0.7187681032938215,2,0.40421242281711767,12,5,2,3,0,4,1,2.2172276533974467,-5.199337582605575,-0.10859276578102589,38,>50K
-1.5943183711001618,5,0.3290192626385957,11,15,4,13,3,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
0.6554235052344266,2,1.0719694953454382,1,13,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,5,<=50K
-0.14782184326338985,2,-0.7334612333687835,11,15,2,11,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.36950457600625625,2,0.5936801990617034,4,9,3,2,2,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,7,<=50K
0.3874164958336387,2,-1.6144035005758692,1,13,4,13,1,4,1,-5.199337582605575,-5.199337582605575,0.526314625203792,38,<=50K
-0.5946066555735189,2,-1.1452231705199747,11,15,2,0,0,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
-1.1598258088790803,2,1.7009188997320956,15,1,4,0,3,4,1,-5.199337582605575,-5.199337582605575,-1.3627890528133975,38,<=50K
1.1598258088790803,4,1.935827890379307,11,15,2,2,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
-1.4367956977915883,2,0.5549151283032278,6,11,4,5,2,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,25,<=50K
-0.22133229861478437,2,-0.41075867197522375,11,15,5,2,3,2,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.22133229861478437,2,-1.3010057223961964,11,15,4,2,1,4,1,-5.199337582605575,-5.199337582605575,-0.9469177163221377,38,<=50K.
-0.5946066555735189,2,0.4859043880898804,11,15,4,2,1,4,1,-5.199337582605575,2.1530188906261607,-0.9469177163221377,38,<=50K
1.778096381789345,1,-0.7133712630282006,11,15,6,3,1,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.14782184326338985,2,1.0190132318795326,12,5,4,9,1,1,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,35,>50K
0.2585157837164776,2,1.1208391059877127,8,2,0,2,1,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
1.2278262613112725,5,0.9253002880283131,9,4,2,9,0,4,1,-5.199337582605575,2.0108065122838896,0.7889260818551732,38,>50K.
-0.5946066555735189,2,-0.9806195342956746,11,15,4,12,1,4,1,-5.199337582605575,-5.199337582605575,0.526314625203792,38,<=50K
0.6554235052344266,1,0.056714491532917584,12,5,2,9,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K.
0.9689017043362419,1,1.0482642081497577,9,4,2,9,0,2,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-1.8057753532898133,2,0.5082008185986353,15,1,4,0,3,4,1,-5.199337582605575,-5.199337582605575,-1.2278262613112725,38,<=50K
0.7187681032938215,2,0.09285351348522387,5,10,2,13,0,4,1,-5.199337582605575,1.8057753532898129,1.302034312316502,38,<=50K
-0.2960602948940883,2,-0.4610343138228501,11,15,3,2,4,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
-0.14782184326338985,4,1.1940908569542765,14,6,2,9,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K.
-0.36950457600625625,2,0.8719027367605978,9,4,2,9,0,4,1,1.7517162200778156,-5.199337582605575,0.9913642289528561,38,>50K.
2.2873920655717574,1,0.8589274189924255,11,15,2,3,0,4,1,1.4265298544615632,-5.199337582605575,-2.1565322466098693,38,<=50K
-0.2960602948940883,2,0.6934380008826977,10,7,2,9,0,4,1,-5.199337582605575,-5.199337582605575,1.5748142127336633,38,>50K
0.13098504265242297,2,-0.9278017097282696,15,1,0,3,4,4,0,-5.199337582605575,-5.199337582605575,-0.7775962111884247,38,<=50K
1.0968035620935126,2,0.06470601440364593,11,15,2,2,0,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
0.5912935880246432,1,1.2257577353982692,11,15,4,7,4,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
1.0968035620935126,2,0.3476619038435367,11,15,2,6,5,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K
0.526314625203792,2,-0.33805371949549984,5,10,2,6,0,0,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.36950457600625625,2,-0.47266583288327396,9,4,2,9,0,4,1,5.19933758270342,-5.199337582605575,0.9913642289528561,38,>50K
-0.2960602948940883,3,0.06300308689394317,9,4,4,9,1,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.44193452638497827,4,-0.6950480057346728,8,2,2,2,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
-0.7626430969995569,2,-1.3117374372378505,11,15,6,2,4,4,0,-5.199337582605575,1.768780617057225,-1.2417237420614176,38,<=50K
-0.22133229861478437,2,-0.22966978711256048,11,15,4,9,1,4,0,-5.199337582605575,-5.199337582605575,-0.8471782277730201,20,>50K.
0.2585157837164776,2,0.25074816381596066,10,7,2,3,5,4,0,-5.199337582605575,2.0108065122838896,-0.10859276578102589,38,>50K.
1.778096381789345,2,-0.8693518691644717,5,10,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-1.1598258088790803,2,-1.5795879195958693,9,4,4,9,1,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-1.4367956977915883,2,-0.001329619544841283,11,15,4,13,3,2,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
1.0968035620935126,2,-0.4142412137056367,11,15,2,0,5,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K.
1.5652827341992213,2,0.4715944137900768,15,1,2,3,0,4,1,-5.199337582605575,1.8057753532898129,-0.10859276578102589,38,<=50K
0.8353020351288667,3,0.5287079494196464,11,15,2,11,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,>50K
1.3627890528133983,2,-0.04346520787395466,11,15,2,6,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.22133229861478437,2,-0.415793229847434,12,5,0,9,3,4,0,-5.199337582605575,-5.199337582605575,1.5748142127336633,38,>50K
-0.14782184326338985,1,-0.8703081997650556,11,15,2,7,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.5167631486700538,2,0.28159372808499034,11,15,4,3,1,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,32,<=50K.
0.9042673435995685,2,-0.2679804688040437,11,15,3,11,1,2,0,-5.199337582605575,-5.199337582605575,-0.8080379495077831,38,<=50K
0.3874164958336387,2,-0.3500674310575397,9,4,0,9,4,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
0.06395982372697773,2,0.5222780152575187,11,15,0,7,1,4,0,-5.199337582605575,-5.199337582605575,-1.2891692692508816,38,<=50K
1.0968035620935126,4,-0.032294369806420975,9,4,2,3,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K
-0.07510265212747637,2,-0.4822943674149243,3,8,4,4,1,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,25,<=50K
-0.6762351600536955,2,0.17206900992767882,11,15,2,6,0,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
0.7187681032938215,2,0.497177842925035,9,4,4,3,3,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.7626430969995569,2,-0.5477894209643597,14,6,4,9,2,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.0055579627050824166,2,0.3974906938297488,11,15,0,12,3,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
0.8353020351288667,2,0.8400037252286934,11,15,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K
-0.7626430969995569,2,1.6975822103526705,8,2,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,25,<=50K
-0.6762351600536955,2,0.8499744359563954,15,1,0,0,4,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-1.2955749870976874,2,-1.27340758660787,0,12,4,7,3,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-1.2955749870976874,2,0.5256672193692552,15,1,2,11,0,4,1,-5.199337582605575,-5.199337582605575,1.302034312316502,38,<=50K
-0.22133229861478437,2,0.19706346486289852,11,15,2,13,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.36950457600625625,2,-0.1221420693052229,11,15,4,0,2,4,0,-5.199337582605575,-5.199337582605575,-0.9469177163221377,38,<=50K
-1.037860916512789,2,-1.3769815001182444,11,15,2,13,0,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
0.1929391141009387,2,0.028855729495901362,12,5,4,9,1,4,0,-5.199337582605575,1.8045604566986575,-0.10859276578102589,38,<=50K
-1.8057753532898133,2,0.0395648809168984,1,13,4,5,2,4,1,-5.199337582605575,-5.199337582605575,-1.138315141789173,38,<=50K
0.3222961079434848,2,0.4537117072220562,12,5,4,3,1,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,>50K
-0.7626430969995569,2,0.39992173557164534,9,4,4,5,4,4,1,-5.199337582605575,-5.199337582605575,-0.9469177163221377,38,<=50K
0.13098504265242297,1,-0.17059014330105146,11,15,0,0,4,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
0.2585157837164776,2,2.234777128497578,0,12,2,0,5,4,0,-5.199337582605575,-5.199337582605575,-1.138315141789173,38,<=50K.
1.295574987097687,2,-0.20113381531656194,2,14,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
0.3222961079434848,5,0.5310693312038602,12,5,0,3,1,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
-2.102874763452288,2,-0.9658408239329134,11,15,4,7,3,1,0,-5.199337582605575,-5.199337582605575,-1.5285106179313384,38,<=50K
0.2585157837164776,2,-0.7100966329706198,15,1,2,9,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K
-1.1598258088790803,2,1.267879396597198,11,15,2,11,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K.
-0.44193452638497827,2,-0.7343218772970107,11,15,4,6,1,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.0055579627050824166,2,-2.4697679419843457,15,1,0,7,4,4,0,-5.199337582605575,-5.199337582605575,-1.2891692692508816,38,<=50K.
0.13098504265242297,2,1.4285224111221262,1,13,0,2,1,4,1,-5.199337582605575,1.8889356699377786,0.7552302107870829,38,<=50K
1.0331106788891062,2,-0.6607892182387977,11,15,0,7,4,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.2960602948940883,2,0.01868380664985877,12,5,4,0,1,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
0.06395982372697773,2,-2.9067550653825736,11,15,2,0,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K.
1.0331106788891062,2,0.8464758898458135,11,15,2,6,0,4,1,1.452576180812005,-5.199337582605575,-0.10859276578102589,38,<=50K
0.6554235052344266,2,-0.19492303477306003,15,1,0,11,4,4,0,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,>50K
0.9689017043362419,2,-0.29935697476783507,15,1,2,11,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.8471782277730199,2,-0.03697292770364534,11,15,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
0.13098504265242297,4,-1.8032883441450285,11,15,2,4,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
-1.037860916512789,2,-0.05579548083504017,15,1,4,3,3,4,0,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
-0.2960602948940883,0,-0.5100036198359423,15,1,4,3,1,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
-5.199337582605575,2,-2.045090569739146,1,13,4,7,3,4,0,-5.199337582605575,-5.199337582605575,-2.0322475325617875,38,<=50K.
0.3222961079434848,2,0.9223380990930998,11,15,2,2,0,2,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,22,<=50K.
0.13098504265242297,2,0.4098387666076854,11,15,4,5,3,4,1,-5.199337582605575,-5.199337582605575,1.5748142127336633,38,<=50K
0.9042673435995685,2,-0.6903633490970658,11,15,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.2960602948940883,2,-1.0754445447350536,11,15,4,4,1,4,1,-5.199337582605575,-5.199337582605575,-1.5285106179313384,38,<=50K
-0.44193452638497827,2,1.1671167708133803,9,4,4,9,1,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
0.773841732337253,2,-0.26717292819319405,9,4,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.5946066555735189,2,-0.7995182268278045,15,1,4,9,1,4,1,-5.199337582605575,-5.199337582605575,-1.8817721233932003,38,<=50K
-0.9296547134508065,2,-0.48364475737782275,11,15,5,2,1,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
0.1929391141009387,2,-0.6241385042385844,15,1,4,3,3,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
1.1598258088790803,2,-0.07156975958379135,15,1,2,6,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.22133229861478437,2,-1.8034880640327462,15,1,4,7,1,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
-1.037860916512789,2,-1.4803306781441,1,13,4,7,1,2,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
0.45730740097787487,2,-1.088332007000294,11,15,0,3,1,4,0,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K.
1.4290378735914335,3,0.3225759692771836,12,5,2,11,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
0.526314625203792,0,-1.1115244360070684,15,1,2,0,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,32,>50K
-1.037860916512789,0,-1.5795879195958693,9,4,4,9,1,4,0,-5.199337582605575,-5.199337582605575,-1.138315141789173,38,<=50K
-0.14782184326338985,0,0.06514854552500239,11,15,2,0,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-1.1598258088790803,5,-0.9627107203399495,15,1,4,9,3,4,1,-5.199337582605575,-5.199337582605575,-2.1565322466098693,38,<=50K
0.9042673435995685,4,0.7583575018808718,11,15,2,2,0,4,1,1.7517162200778156,-5.199337582605575,0.7889260818551732,38,>50K
0.526314625203792,2,0.22029552161337865,8,2,0,11,1,4,0,-5.199337582605575,-5.199337582605575,0.5585092731955196,38,<=50K.
0.5912935880246432,2,0.35169070241315714,15,1,2,0,5,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K
0.5912935880246432,2,1.3166050518388408,9,4,2,3,0,4,1,1.7517162200778156,-5.199337582605575,1.89835246184904,38,>50K
-0.5167631486700538,5,-1.745408975872513,9,4,0,12,1,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
0.3222961079434848,1,1.3630856101377753,9,4,3,9,1,4,0,1.970505303170329,-5.199337582605575,0.6554235052344266,38,>50K
1.1598258088790803,2,-0.20615650728882629,12,5,2,9,0,4,1,-5.199337582605575,-5.199337582605575,1.216100119800121,38,>50K.
-0.5167631486700538,1,1.6039476282763256,12,5,4,9,1,4,0,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K.
0.6554235052344266,2,0.2350011448820785,11,15,2,13,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
0.06395982372697773,2,-0.13925152615390834,15,1,2,2,0,4,1,-5.199337582605575,-5.199337582605575,1.216100119800121,38,>50K
0.06395982372697773,2,-0.8350659718970822,11,15,0,2,4,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.5946066555735189,2,0.4539921351791539,9,4,2,11,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-1.1598258088790803,5,1.0361407128643714,9,4,4,9,1,4,1,2.0105122320995914,-5.199337582605575,-0.10859276578102589,38,>50K
-1.037860916512789,2,-0.6261593275222203,9,4,4,11,1,4,0,-5.199337582605575,-5.199337582605575,1.5748142127336633,38,<=50K.
0.9042673435995685,4,-0.2534899161556228,11,15,2,4,0,4,1,1.4936964038205254,-5.199337582605575,1.5748142127336633,38,>50K
2.617055974245598,2,0.336291032623926,11,15,4,0,2,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.14782184326338985,2,-2.0383038017869834,11,15,2,13,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,>50K
-1.5943183711001618,2,0.5510669905618979,15,1,4,12,4,4,0,-5.199337582605575,-5.199337582605575,-2.419986945337917,38,<=50K.
-0.22133229861478437,2,0.019089763804971696,11,15,2,3,5,2,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
2.2873920655717574,4,0.852726667625731,11,15,2,4,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
0.06395982372697773,5,0.906159331327375,15,1,5,0,4,2,0,-5.199337582605575,-5.199337582605575,-0.8080379495077831,38,<=50K
1.295574987097687,5,-1.233695235270715,11,15,0,3,1,4,0,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
0.3222961079434848,2,1.135373715805412,15,1,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
2.786898904180147,2,-2.7421178169263127,9,4,4,8,1,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
0.45730740097787487,5,2.7929933678760306,12,5,2,9,0,2,1,-5.199337582605575,-5.199337582605575,1.5748142127336633,38,>50K
-1.4367956977915883,2,-0.7802853302737943,15,1,4,5,3,4,1,-5.199337582605575,-5.199337582605575,-1.8817721233932003,38,<=50K.
-0.44193452638497827,3,-1.9851968885915152,8,2,2,4,0,4,1,-5.199337582605575,-5.199337582605575,1.302034312316502,38,<=50K
-0.9296547134508065,2,0.4722703956317337,11,15,4,0,1,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.44193452638497827,2,-0.7343218772970107,11,15,4,0,3,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.44193452638497827,2,-1.4771470988703854,11,15,2,13,0,4,1,-5.199337582605575,-5.199337582605575,-1.138315141789173,38,<=50K.
0.5912935880246432,5,-0.10696184198685497,11,15,5,0,4,4,0,-5.199337582605575,-5.199337582605575,-0.8471782277730201,38,<=50K
0.3222961079434848,2,0.25423566377421203,15,1,0,7,1,4,0,1.970505303170329,-5.199337582605575,1.216100119800121,38,>50K.
-1.8057753532898133,2,-0.6402992986728547,11,15,4,5,3,4,1,-5.199337582605575,-5.199337582605575,-1.7647527938338965,38,<=50K
-0.8471782277730199,2,0.21878096108812695,11,15,2,2,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-1.1598258088790803,2,0.02915078323211853,9,4,4,6,3,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
0.3222961079434848,2,-0.6093697318308177,15,1,4,11,1,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
0.5912935880246432,2,-0.22371423470896692,11,15,0,3,1,4,1,-5.199337582605575,-5.199337582605575,0.5585092731955196,38,<=50K
-0.36950457600625625,2,0.45635089741468154,8,2,0,7,4,2,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.5946066555735189,2,0.9007468981233435,11,15,2,11,0,2,1,1.452576180812005,-5.199337582605575,-0.8080379495077831,38,<=50K.
1.635255178061564,2,2.301616542297937,1,13,6,5,1,2,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
1.1598258088790803,3,0.16508044409562136,11,15,2,3,0,4,1,-5.199337582605575,-5.199337582605575,0.6554235052344266,38,<=50K
0.06395982372697773,1,-0.5754604615694577,9,4,4,3,4,1,1,-5.199337582605575,1.8349112060863482,-0.10859276578102589,39,<=50K
1.4936964038205254,2,-0.3408200870075614,15,1,2,2,0,0,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
1.3627890528133983,4,-0.3885293993791045,11,15,2,11,0,4,1,-5.199337582605575,-5.199337582605575,2.1862480897616985,38,>50K
-0.7626430969995569,2,0.44149352728185726,11,15,2,2,0,4,1,1.6678591995548429,-5.199337582605575,-0.10859276578102589,38,>50K
0.2585157837164776,2,-0.20186115199927526,11,15,5,6,1,2,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K.
0.8353020351288667,2,0.3311308791815151,15,1,2,11,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K
-0.14782184326338985,2,-0.32955766615030757,11,15,4,2,1,4,1,-5.199337582605575,-5.199337582605575,2.0781666425455487,38,<=50K
0.3874164958336387,0,0.9190752289694906,12,5,2,3,0,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,>50K.
-0.5167631486700538,2,-0.7648373498931248,8,2,4,2,1,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.22133229861478437,2,-0.11511126577454087,11,15,0,6,4,4,0,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.5946066555735189,2,-0.11202260861455195,7,3,2,11,0,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,>50K
-1.2955749870976874,2,0.5252491767384845,0,12,4,6,4,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
0.3222961079434848,0,0.6295201728334049,15,1,2,0,0,4,1,-5.199337582605575,1.915471718679221,-0.10859276578102589,38,>50K.
0.5912935880246432,2,-1.5267945123139997,9,4,4,7,1,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K
-0.8471782277730199,2,0.7246332625204203,8,2,4,3,1,4,1,-5.199337582605575,-5.199337582605575,0.9913642289528561,38,<=50K.
1.3627890528133983,2,0.9876076703699492,7,3,2,3,0,4,1,1.6678591995548429,-5.199337582605575,1.5748142127336633,38,>50K
0.45730740097787487,2,0.4542988941428868,2,14,0,7,1,4,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
-0.07510265212747637,2,1.5294527790349064,1,13,2,5,0,3,1,-5.199337582605575,-5.199337582605575,-0.10859276578102589,38,<=50K.
